id,title,product_id,engagement_id,severity_num,cvss_score,age_days,has_cve,has_cwe,tags_count,is_false_positive,is_active,tag_urgent,tag_in_production,tag_sensitive,tag_external,severity_x_active,product_fp_rate,cvss_severity_gap,cvss_x_severity,cvss_x_has_cve,severity_x_urgent,age_x_cvss,cvss_score_norm,severity_norm,age_days_norm,tags_count_norm,cvss_severity_gap_norm,composite_risk,risk_score,risk_class,days_to_fix
1115,javascript.lang.correctness.missing-template-string-indicator.missing-template-string-indicator,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
1116,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1117,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1118,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1119,javascript.lang.correctness.missing-template-string-indicator.missing-template-string-indicator,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
1120,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1121,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1122,gitlab.eslint.detect-non-literal-fs-filename,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1123,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1124,gitlab.nodejs_scan.javascript-ssrf-rule-node_ssrf,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1125,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1126,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1127,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1128,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1129,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1130,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1131,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1132,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1133,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1134,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1135,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1136,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1137,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1138,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1139,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1140,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1141,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1142,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1143,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1144,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1145,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1146,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1147,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1148,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1149,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1150,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1151,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1152,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1153,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1154,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1155,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1156,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1157,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1158,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1159,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1160,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1161,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1162,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1163,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1164,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1165,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1166,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1167,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1168,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1169,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1170,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1171,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1172,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1173,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1174,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1175,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1176,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1177,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1178,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1179,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1180,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1181,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1182,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1183,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1184,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1185,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1186,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1187,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1188,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1189,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1190,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1191,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1192,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1193,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1194,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1195,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1196,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1197,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1198,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1199,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1200,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1201,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1202,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1203,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1204,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1205,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1206,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1207,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1208,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1209,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1210,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1211,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1212,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1213,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1214,json.npm.security.package-dependencies-check.package-dependencies-check,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1215,ajinabraham.njsscan.database.nosql_find_injection.node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1216,gitlab.nodejs_scan.javascript-database-rule-node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1217,javascript.express.security.audit.express-detect-notevil-usage.express-detect-notevil-usage,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1218,ajinabraham.njsscan.database.nosql_find_injection.node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1219,gitlab.nodejs_scan.javascript-database-rule-node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1220,ajinabraham.njsscan.database.nosql_find_injection.node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1221,gitlab.nodejs_scan.javascript-database-rule-node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1222,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1223,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1224,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1225,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1226,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1227,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1228,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1229,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1230,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1231,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
1232,ajinabraham.njsscan.database.nosql_find_injection.node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
1233,gitlab.nodejs_scan.javascript-database-rule-node_nosqli_injection,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
